Rank,Schulze_Rank,Win_Based_Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,Original_index,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0.4484304932735426,0.7668161434977578,0.9013452914798207,"Grumpy: Nice, 10, -10",2.5944170403587443,0.8829192825112108,10.0,1.0,91,0.7927219730941706,0.0901973094170403,0.0247892376681614,0.0922914798206278,1.0,0.9788329909726156,0.041900043454842,0.0
0.452914798206278,0.8565022421524664,0.7668161434977578,Nice Average Copier,2.593542600896861,0.7887085201793722,28.0,1.0,117,0.7177533632286994,0.0709551569506726,0.0568699551569506,0.1544215246636771,0.8843088320427305,0.523262961250091,0.5843906999594097,0.4317933151597586
0.45739910313901344,0.8609865470852018,0.7892376681614349,Second by Appold,2.591053811659193,0.7937399103139013,25.0,1.0,146,0.727744394618834,0.0659955156950672,0.0508878923766815,0.155372197309417,0.9208336757078954,0.5313710256885604,0.7184018125411062,0.3305161163311116
0.4618834080717489,0.11210762331838565,0.43946188340807174,Punisher,2.589170403587444,0.6587219730941704,68.0,1.0,133,0.6421659192825112,0.0165560538116591,0.0798340807174887,0.2614439461883407,1.0,0.0,0.2565209389348797,0.0
0.4663677130044843,0.5650224215246636,0.8071748878923767,Appeaser,2.587242152466368,0.7717399103139013,22.0,1.0,14,0.6467488789237669,0.1249910313901345,0.1044708520179372,0.1237892376681613,1.0,0.0,0.0,1.0
0.47085201793721976,0.8654708520179372,0.7623318385650224,Worse and Worse 3,2.586860986547085,0.789932735426009,28.0,1.0,206,0.7162645739910315,0.0736681614349775,0.0573228699551569,0.152744394618834,0.885031134877129,0.5250337993925686,0.589190005161382,0.4448230040756559
0.47533632286995514,0.5874439461883408,0.8026905829596412,Win-Stay Lose-Shift,2.5856053811659194,0.776103139013453,22.0,1.0,201,0.6523766816143498,0.1237264573991031,0.1013811659192825,0.1225156950672644,1.0,0.0,0.0,1.0
0.4798206278026906,0.7354260089686099,0.852017937219731,Soft Go By Majority,2.5830941704035872,0.8364215246636771,15.0,1.0,81,0.7516681614349775,0.0847533632286996,0.0415156950672645,0.1220627802690583,1.0,0.8866131156572008,0.7500884446838771,0.0
0.484304932735426,0.9596412556053812,0.9596412556053812,Hard Tit For 2 Tats,2.5808520179372194,0.8434215246636771,0.0,1.0,99,0.7775022421524664,0.0659192825112107,0.0235336322869955,0.1330448430493273,1.0,0.7060768322573467,0.4010031407583446,0.3135727900139599
0.48878923766816146,0.9865470852017937,0.9865470852017937,Tit For 2 Tats,2.5758520179372195,0.8722690582959641,0.0,1.0,190,0.7937533632286997,0.0785156950672645,0.0175067264573991,0.1102242152466367,1.0,0.7681683485038661,1.0,0.0
0.49327354260089684,0.7982062780269058,0.7982062780269058,"N Tit(s) For M Tat(s): 3, 2",2.5698206278026907,0.8078116591928252,23.0,1.0,114,0.7511659192825112,0.0566457399103138,0.0318340807174887,0.160354260089686,1.0,0.7411340191486075,0.2752269497944584,0.1599185762356875
0.4977578475336323,0.22869955156950672,0.42152466367713004,Meta Majority Memory One: 37 players,2.569372197309417,0.7460627802690583,69.0,1.0,221,0.700085201793722,0.0459775784753363,0.053591928251121,0.2003452914798205,0.9955437799098346,0.0545625533878232,0.8764559226377429,0.0143365040349045
0.5022421524663677,0.08071748878923767,0.3811659192825112,Hard Tit For Tat,2.564080717488789,0.6462556053811659,71.0,1.0,100,0.6318923766816145,0.0143632286995515,0.0787713004484304,0.2749730941704034,1.0,0.0,0.2515911731437057,0.0
0.5067264573991032,0.08520179372197309,0.4260089686098655,Inverse,2.55567264573991,0.6891255605381166,69.0,1.0,103,0.6590986547085202,0.0300269058295964,0.0666905829596412,0.2441838565022421,0.9563339544419694,0.0,0.5850973328622543,0.0
0.5112107623318386,0.16591928251121077,0.5739910313901345,Thumper,2.5549551569506725,0.7023991031390134,54.0,1.0,189,0.6691748878923767,0.0332242152466367,0.062219730941704,0.2353811659192825,1.0,0.0,0.5806581507519385,0.0
0.515695067264574,0.757847533632287,0.7802690582959642,Tricky Level Punisher,2.5490358744394617,0.8115695067264574,27.0,1.0,194,0.7153004484304933,0.096269058295964,0.0553139013452914,0.133116591928251,1.0,0.8939580707511954,0.0437427592683946,0.0131131078254313
0.5201793721973094,0.17040358744394618,0.4125560538116592,Two Tits For Tat,2.542578475336323,0.6670582959641256,70.0,1.0,195,0.6430627802690584,0.0239955156950672,0.0700852017937219,0.2628565022421524,1.0,0.0,0.375130755068286,0.0
0.5246636771300448,0.672645739910314,0.8654708520179372,Eventual Cycle Hunter,2.5307174887892376,0.9090134529147982,14.0,1.0,47,0.7652062780269058,0.1438071748878925,0.0359596412556053,0.0550269058295964,0.9972351694770272,0.9835185767977278,0.1364193252662062,0.1288227562554367
